LookupSymbol,CandidateSymbol,Module,Reaction,EvidenceSource,Ensembl,Entrez,UniProt,Symbol,Role,Compartment,DirectionCaveat,InclusionReason
SUCLG1,SUCLG1,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000163541,8802,Q6IAL5,SUCLG1,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG1,SUCLG1,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000163541,8802,Q9BWB0,SUCLG1,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG1,SUCLG1,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000163541,8802,Q9UNP6,SUCLG1,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,E9PDQ8,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,C9JVT2,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,O95195,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,Q3ZCW5,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,Q6NUH7,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,Q86VX8,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,Q8WUQ1,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
SUCLG2,SUCLG2,Lactyl substrate formation,L-lactate activation / lactyl donor formation reported in specific models,PMID:39561764; PMID:39642882; DOI:10.1038/s41586-024-07992-y,ENSG00000172340,8801,Q96I99,SUCLG2,enzyme,see frozen UniProt entry; localization not measured by RNA,Noncanonical activity depends on localization and biochemical context; total RNA is not activity,Mechanistic candidate: Lactyl substrate formation
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,A0A140VJH7,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,H0YCY6,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,Q2L9C1,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,Q3LXA3,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,Q53EQ9,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,Q9BVA7,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
TKFC,TKFC,Fructose upstream,Fructose -> triose intermediates,Reactome:R-HSA-70350; PMID:28425966,ENSG00000149476,26007,Q9H895,TKFC,enzyme,see frozen UniProt entry; localization not measured by RNA,"Expression does not measure reaction rate, net direction or metabolite concentration",Mechanistic candidate: Fructose upstream
